epoch,step,train_loss_epoch,train_loss_step
0,2,1.2004603147506714,
1,5,1.2737003564834595,
2,8,1.148569941520691,
3,11,1.3075796365737915,
4,14,1.0901024341583252,
5,17,1.01543128490448,
6,20,1.233498215675354,
7,23,1.3062494993209839,
8,26,1.439118504524231,
9,29,1.0032072067260742,
10,32,1.0510514974594116,
11,35,1.6318668127059937,
12,38,1.0862561464309692,
13,41,1.1704992055892944,
14,44,1.0310121774673462,
15,47,2.5303163528442383,
16,49,,1.3168879747390747
16,50,1.477666974067688,
17,53,1.323207974433899,
18,56,1.168556571006775,
19,59,1.1165977716445923,
20,62,1.0084913969039917,
21,65,1.38209867477417,
22,68,0.9180577397346497,
23,71,1.2797255516052246,
24,74,1.3291836977005005,
25,77,1.1567835807800293,
26,80,1.1517832279205322,
27,83,0.9745495915412903,
28,86,0.9480747580528259,
29,89,1.1144962310791016,
30,92,1.0944492816925049,
31,95,1.1198593378067017,
32,98,1.2007708549499512,
33,99,,1.2329280376434326
33,99,1.2329280376434326,
