treino_id,unique_id,ds,y,y_pred,diferença_%,flag,dataset,modelo,comentario,data_treino
V38_2020,Abadia_dos_Dourados,2019-12-31T00:00:00,2.4,1.1580756,-51.746851205825806,validacao,V38,LSTM,"./Treinos/Altitude_Dataset_Unico/Modelos/V38_2020_(2020)
    Modelo LSTM treinado com dados de 2012 a 2018, validado com os dados de 2019 e testado com os dados de 2020.
    Para esse treinamento foi utilizado o dataset V38.
    Estou usando o dataset V38, cada ano tem um dataset e o cluster se tornou variavel categorica (com dummy).

    O modelo foi treinado com as seguintes configurações:
    input_size: 6

    encoder_n_layers = 4
    learning_rate: 0.0010330837083315822
    encoder_hidden_size: 192
    decoder_layers: 1
    decoder_hidden_size: 64
    batch_size: 32
    dropout: 0.3
    weight_decay: 0.0001
    steps: 1000
    ",2025-11-18T00:11:36
V38_2020,Abre_Campo,2019-12-31T00:00:00,1.5,1.0741079,-28.392807642618816,validacao,V38,LSTM,"./Treinos/Altitude_Dataset_Unico/Modelos/V38_2020_(2020)
    Modelo LSTM treinado com dados de 2012 a 2018, validado com os dados de 2019 e testado com os dados de 2020.
    Para esse treinamento foi utilizado o dataset V38.
    Estou usando o dataset V38, cada ano tem um dataset e o cluster se tornou variavel categorica (com dummy).

    O modelo foi treinado com as seguintes configurações:
    input_size: 6

    encoder_n_layers = 4
    learning_rate: 0.0010330837083315822
    encoder_hidden_size: 192
    decoder_layers: 1
    decoder_hidden_size: 64
    batch_size: 32
    dropout: 0.3
    weight_decay: 0.0001
    steps: 1000
    ",2025-11-18T00:11:36
V38_2020,Acucena,2019-12-31T00:00:00,0.8571428571428571,0.6779447,-20.90644935766856,validacao,V38,LSTM,"./Treinos/Altitude_Dataset_Unico/Modelos/V38_2020_(2020)
    Modelo LSTM treinado com dados de 2012 a 2018, validado com os dados de 2019 e testado com os dados de 2020.
    Para esse treinamento foi utilizado o dataset V38.
    Estou usando o dataset V38, cada ano tem um dataset e o cluster se tornou variavel categorica (com dummy).

    O modelo foi treinado com as seguintes configurações:
    input_size: 6

    encoder_n_layers = 4
    learning_rate: 0.0010330837083315822
    encoder_hidden_size: 192
    decoder_layers: 1
    decoder_hidden_size: 64
    batch_size: 32
    dropout: 0.3
    weight_decay: 0.0001
    steps: 1000
    ",2025-11-18T00:11:36
V38_2020,Agua_Boa,2019-12-31T00:00:00,1.092380952380952,1.1355517,3.9519856676602574,validacao,V38,LSTM,"./Treinos/Altitude_Dataset_Unico/Modelos/V38_2020_(2020)
    Modelo LSTM treinado com dados de 2012 a 2018, validado com os dados de 2019 e testado com os dados de 2020.
    Para esse treinamento foi utilizado o dataset V38.
    Estou usando o dataset V38, cada ano tem um dataset e o cluster se tornou variavel categorica (com dummy).

    O modelo foi treinado com as seguintes configurações:
    input_size: 6

    encoder_n_layers = 4
    learning_rate: 0.0010330837083315822
    encoder_hidden_size: 192
    decoder_layers: 1
    decoder_hidden_size: 64
    batch_size: 32
    dropout: 0.3
    weight_decay: 0.0001
    steps: 1000
    ",2025-11-18T00:11:36
V38_2020,Aguanil,2019-12-31T00:00:00,1.8000000000000005,1.6534741,-8.140328195359986,validacao,V38,LSTM,"./Treinos/Altitude_Dataset_Unico/Modelos/V38_2020_(2020)
    Modelo LSTM treinado com dados de 2012 a 2018, validado com os dados de 2019 e testado com os dados de 2020.
    Para esse treinamento foi utilizado o dataset V38.
    Estou usando o dataset V38, cada ano tem um dataset e o cluster se tornou variavel categorica (com dummy).

    O modelo foi treinado com as seguintes configurações:
    input_size: 6

    encoder_n_layers = 4
    learning_rate: 0.0010330837083315822
    encoder_hidden_size: 192
    decoder_layers: 1
    decoder_hidden_size: 64
    batch_size: 32
    dropout: 0.3
    weight_decay: 0.0001
    steps: 1000
    ",2025-11-18T00:11:36
V38_2020,Aguas_Vermelhas,2019-12-31T00:00:00,2.7000000000000006,3.2085133,18.833824440284985,validacao,V38,LSTM,"./Treinos/Altitude_Dataset_Unico/Modelos/V38_2020_(2020)
    Modelo LSTM treinado com dados de 2012 a 2018, validado com os dados de 2019 e testado com os dados de 2020.
    Para esse treinamento foi utilizado o dataset V38.
    Estou usando o dataset V38, cada ano tem um dataset e o cluster se tornou variavel categorica (com dummy).

    O modelo foi treinado com as seguintes configurações:
    input_size: 6

    encoder_n_layers = 4
    learning_rate: 0.0010330837083315822
    encoder_hidden_size: 192
    decoder_layers: 1
    decoder_hidden_size: 64
    batch_size: 32
    dropout: 0.3
    weight_decay: 0.0001
    steps: 1000
    ",2025-11-18T00:11:36
V38_2020,Aimores,2019-12-31T00:00:00,1.49025069637883,1.1953337,-19.78975603513628,validacao,V38,LSTM,"./Treinos/Altitude_Dataset_Unico/Modelos/V38_2020_(2020)
    Modelo LSTM treinado com dados de 2012 a 2018, validado com os dados de 2019 e testado com os dados de 2020.
    Para esse treinamento foi utilizado o dataset V38.
    Estou usando o dataset V38, cada ano tem um dataset e o cluster se tornou variavel categorica (com dummy).

    O modelo foi treinado com as seguintes configurações:
    input_size: 6

    encoder_n_layers = 4
    learning_rate: 0.0010330837083315822
    encoder_hidden_size: 192
    decoder_layers: 1
    decoder_hidden_size: 64
    batch_size: 32
    dropout: 0.3
    weight_decay: 0.0001
    steps: 1000
    ",2025-11-18T00:11:36
V38_2020,Aiuruoca,2019-12-31T00:00:00,1.538461538461539,1.7631521,14.60488796234127,validacao,V38,LSTM,"./Treinos/Altitude_Dataset_Unico/Modelos/V38_2020_(2020)
    Modelo LSTM treinado com dados de 2012 a 2018, validado com os dados de 2019 e testado com os dados de 2020.
    Para esse treinamento foi utilizado o dataset V38.
    Estou usando o dataset V38, cada ano tem um dataset e o cluster se tornou variavel categorica (com dummy).

    O modelo foi treinado com as seguintes configurações:
    input_size: 6

    encoder_n_layers = 4
    learning_rate: 0.0010330837083315822
    encoder_hidden_size: 192
    decoder_layers: 1
    decoder_hidden_size: 64
    batch_size: 32
    dropout: 0.3
    weight_decay: 0.0001
    steps: 1000
    ",2025-11-18T00:11:36
V38_2020,Albertina,2019-12-31T00:00:00,1.56,1.3460321,-13.71588829236153,validacao,V38,LSTM,"./Treinos/Altitude_Dataset_Unico/Modelos/V38_2020_(2020)
    Modelo LSTM treinado com dados de 2012 a 2018, validado com os dados de 2019 e testado com os dados de 2020.
    Para esse treinamento foi utilizado o dataset V38.
    Estou usando o dataset V38, cada ano tem um dataset e o cluster se tornou variavel categorica (com dummy).

    O modelo foi treinado com as seguintes configurações:
    input_size: 6

    encoder_n_layers = 4
    learning_rate: 0.0010330837083315822
    encoder_hidden_size: 192
    decoder_layers: 1
    decoder_hidden_size: 64
    batch_size: 32
    dropout: 0.3
    weight_decay: 0.0001
    steps: 1000
    ",2025-11-18T00:11:36
V38_2020,Alfenas,2019-12-31T00:00:00,1.7572173913043478,2.023863,15.174314070578518,validacao,V38,LSTM,"./Treinos/Altitude_Dataset_Unico/Modelos/V38_2020_(2020)
    Modelo LSTM treinado com dados de 2012 a 2018, validado com os dados de 2019 e testado com os dados de 2020.
    Para esse treinamento foi utilizado o dataset V38.
    Estou usando o dataset V38, cada ano tem um dataset e o cluster se tornou variavel categorica (com dummy).

    O modelo foi treinado com as seguintes configurações:
    input_size: 6

    encoder_n_layers = 4
    learning_rate: 0.0010330837083315822
    encoder_hidden_size: 192
    decoder_layers: 1
    decoder_hidden_size: 64
    batch_size: 32
    dropout: 0.3
    weight_decay: 0.0001
    steps: 1000
    ",2025-11-18T00:11:36
