epoch,step,train_loss_epoch,train_loss_step
0,3,50.41453170776367,
1,7,50.622676849365234,
2,11,39.02452087402344,
3,15,50.610816955566406,
4,19,13.229644775390625,
5,23,39.8470458984375,
6,27,40.08027267456055,
7,31,50.441951751708984,
8,35,50.11107635498047,
9,39,49.90769577026367,
10,43,40.97726821899414,
11,47,40.370704650878906,
12,49,,1.51157546043396
12,51,49.9091911315918,
13,55,50.759368896484375,
14,59,38.60160446166992,
15,63,39.58948516845703,
16,67,50.18489074707031,
17,71,50.777198791503906,
18,75,49.7070426940918,
19,79,40.3529052734375,
20,83,50.31474304199219,
21,87,13.956710815429688,
22,91,2.2199482917785645,
23,95,49.053123474121094,
24,99,,42.2497673034668
24,99,51.129940032958984,
