number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.3653134319739696,2026-01-03 18:08:46.847066,2026-01-03 18:08:56.408492,0 days 00:00:09.561426,0.12323344486727979,32,5.6115164153345e-05,3,COMPLETE
1,0.5691370712191118,2026-01-03 18:08:57.434593,2026-01-03 18:09:06.829857,0 days 00:00:09.395264,0.18493564427131048,96,0.0005399484409787432,2,COMPLETE
2,0.2646699834597628,2026-01-03 18:09:06.840666,2026-01-03 18:09:15.483863,0 days 00:00:08.643197,,64,2.3102018878452926e-05,1,COMPLETE
3,0.34838327294791155,2026-01-03 18:09:15.495659,2026-01-03 18:09:24.279755,0 days 00:00:08.784096,,128,0.00016738085788752134,1,COMPLETE
4,0.422824271179602,2026-01-03 18:09:24.289144,2026-01-03 18:09:33.406972,0 days 00:00:09.117828,0.12602063719411183,96,2.5081156860452307e-05,2,COMPLETE
5,0.39560496766974207,2026-01-03 18:09:33.417263,2026-01-03 18:09:43.082727,0 days 00:00:09.665464,0.27606099749584057,32,0.000790261954970823,3,COMPLETE
6,0.3206992440412616,2026-01-03 18:09:43.990297,2026-01-03 18:09:52.864456,0 days 00:00:08.874159,0.2246844304357644,64,1.7541893487450798e-05,2,COMPLETE
7,0.4218552754050314,2026-01-03 18:09:52.874572,2026-01-03 18:10:01.734871,0 days 00:00:08.860299,0.4579309401710595,64,0.00010968217207529509,2,COMPLETE
8,0.4961071844515071,2026-01-03 18:10:01.745323,2026-01-03 18:10:12.385761,0 days 00:00:10.640438,0.25547091587579285,128,0.0001569639638866114,3,COMPLETE
9,0.37669185683562956,2026-01-03 18:10:12.396388,2026-01-03 18:10:22.123333,0 days 00:00:09.726945,0.42087879230161584,96,3.488976654890367e-05,3,COMPLETE
10,0.22893274116099638,2026-01-03 18:10:22.965002,2026-01-03 18:10:31.624208,0 days 00:00:08.659206,,64,1.111374305604926e-05,1,COMPLETE
11,0.22701243358534756,2026-01-03 18:10:31.635631,2026-01-03 18:10:40.261919,0 days 00:00:08.626288,,64,1.0261008080329895e-05,1,COMPLETE
12,0.2279852449623365,2026-01-03 18:10:40.273880,2026-01-03 18:10:49.146642,0 days 00:00:08.872762,,64,1.0699057584484609e-05,1,COMPLETE
13,0.227135651195397,2026-01-03 18:10:49.156274,2026-01-03 18:10:57.808568,0 days 00:00:08.652294,,64,1.0317258264977444e-05,1,COMPLETE
14,0.28901548984112685,2026-01-03 18:10:57.818454,2026-01-03 18:11:06.466856,0 days 00:00:08.648402,,64,5.898421195640974e-05,1,COMPLETE
15,0.3359039102901611,2026-01-03 18:11:06.476918,2026-01-03 18:11:15.063083,0 days 00:00:08.586165,,64,0.0003230674617349937,1,COMPLETE
16,0.2476886021617045,2026-01-03 18:11:15.073159,2026-01-03 18:11:24.282577,0 days 00:00:09.209418,0.37581464044825685,64,1.0192801761022851e-05,2,COMPLETE
17,0.33569459450172723,2026-01-03 18:11:24.292470,2026-01-03 18:11:33.108791,0 days 00:00:08.816321,,128,6.195224340251276e-05,1,COMPLETE
18,0.17911217564966428,2026-01-03 18:11:33.119489,2026-01-03 18:11:41.669531,0 days 00:00:08.550042,,32,1.8363399771178313e-05,1,COMPLETE
19,0.22002447970628855,2026-01-03 18:11:41.682688,2026-01-03 18:11:50.544597,0 days 00:00:08.861909,0.34244106981989864,32,3.38475715613449e-05,2,COMPLETE
20,0.23522159171529083,2026-01-03 18:11:50.554852,2026-01-03 18:11:59.658240,0 days 00:00:09.103388,0.35423459474822505,32,3.695492607989261e-05,2,COMPLETE
21,0.1841862132231091,2026-01-03 18:11:59.667973,2026-01-03 18:12:08.540863,0 days 00:00:08.872890,0.49840679574448543,32,1.7730743795739207e-05,2,COMPLETE
22,0.1857227242926223,2026-01-03 18:12:08.552447,2026-01-03 18:12:17.528354,0 days 00:00:08.975907,0.4967868239106659,32,1.91154987254699e-05,2,COMPLETE
23,0.18555300509944891,2026-01-03 18:12:17.538766,2026-01-03 18:12:26.490310,0 days 00:00:08.951544,0.4877079408194873,32,1.897207761797547e-05,2,COMPLETE
24,0.2491888088615861,2026-01-03 18:12:26.500232,2026-01-03 18:12:36.236609,0 days 00:00:09.736377,0.49177023670909786,32,1.6229976883979037e-05,3,COMPLETE
25,0.2702336291523644,2026-01-03 18:12:37.073279,2026-01-03 18:12:45.973801,0 days 00:00:08.900522,0.41517913461213496,32,4.247485147420285e-05,2,COMPLETE
26,0.1818717691318396,2026-01-03 18:12:45.983453,2026-01-03 18:12:54.947743,0 days 00:00:08.964290,0.4315699329737938,32,1.5419697879524958e-05,2,COMPLETE
27,0.30124817306581897,2026-01-03 18:12:54.957515,2026-01-03 18:13:04.430697,0 days 00:00:09.473182,0.4300215197378787,32,2.747593008272266e-05,3,COMPLETE
28,0.18171960168534693,2026-01-03 18:13:04.491216,2026-01-03 18:13:13.538332,0 days 00:00:09.047116,0.31570911156585274,32,1.5251986870146666e-05,2,COMPLETE
29,0.3594765197742841,2026-01-03 18:13:13.548220,2026-01-03 18:13:23.174486,0 days 00:00:09.626266,0.3137466506413363,32,7.450744435901373e-05,3,COMPLETE
30,0.1820796409210732,2026-01-03 18:13:24.125211,2026-01-03 18:13:33.002042,0 days 00:00:08.876831,0.38317331790300774,32,1.5637067345045494e-05,2,COMPLETE
31,0.1805889781131084,2026-01-03 18:13:33.011456,2026-01-03 18:13:41.944135,0 days 00:00:08.932679,0.38317915384239665,32,1.4047858806221258e-05,2,COMPLETE
32,0.17968433126716965,2026-01-03 18:13:41.954476,2026-01-03 18:13:51.005090,0 days 00:00:09.050614,0.2972993959893931,32,1.3063022665142773e-05,2,COMPLETE
33,0.19555831904513235,2026-01-03 18:13:51.015487,2026-01-03 18:13:59.937090,0 days 00:00:08.921603,0.314493808379949,32,2.560282829707416e-05,2,COMPLETE
34,0.18033929276026622,2026-01-03 18:13:59.946663,2026-01-03 18:14:08.895247,0 days 00:00:08.948584,0.27281710404704085,32,1.3771454632985375e-05,2,COMPLETE
35,0.3448964841798647,2026-01-03 18:14:08.905510,2026-01-03 18:14:18.156173,0 days 00:00:09.250663,0.2274970383984627,96,1.3509610822972694e-05,2,COMPLETE
36,0.1853436152776111,2026-01-03 18:14:18.166049,2026-01-03 18:14:26.890519,0 days 00:00:08.724470,,32,2.6394297913837132e-05,1,COMPLETE
37,0.4188532651917485,2026-01-03 18:14:26.900494,2026-01-03 18:14:37.245420,0 days 00:00:10.344926,0.2707061221366315,128,4.5306141790370524e-05,3,COMPLETE
38,0.1887981834994931,2026-01-03 18:14:37.481629,2026-01-03 18:14:46.327396,0 days 00:00:08.845767,0.1744721930246384,32,2.143572649937413e-05,2,COMPLETE
39,0.3741773630069659,2026-01-03 18:14:46.336497,2026-01-03 18:14:55.192720,0 days 00:00:08.856223,,96,0.0003329635106746832,1,COMPLETE
40,0.2635295718886996,2026-01-03 18:14:55.202521,2026-01-03 18:15:04.159859,0 days 00:00:08.957338,0.3468355472091185,32,0.0009508272327941917,2,COMPLETE
41,0.18003208215813513,2026-01-03 18:15:04.170308,2026-01-03 18:15:13.106254,0 days 00:00:08.935946,0.290042578746096,32,1.344059753785872e-05,2,COMPLETE
42,0.17969714313602325,2026-01-03 18:15:13.115795,2026-01-03 18:15:22.162323,0 days 00:00:09.046528,0.2823636988614023,32,1.3077145558510048e-05,2,COMPLETE
43,0.17976295063090544,2026-01-03 18:15:22.172059,2026-01-03 18:15:31.351885,0 days 00:00:09.179826,0.2315379817747389,32,1.3149178906801202e-05,2,COMPLETE
44,0.17925607967049836,2026-01-03 18:15:31.361528,2026-01-03 18:15:40.384855,0 days 00:00:09.023327,0.22892578429830518,32,1.2596652956557058e-05,2,COMPLETE
45,0.43801237322882536,2026-01-03 18:15:40.395668,2026-01-03 18:15:50.903372,0 days 00:00:10.507704,0.2067014855171764,128,2.1313536616761074e-05,3,COMPLETE
46,0.2717595913397724,2026-01-03 18:15:50.981241,2026-01-03 18:15:59.602707,0 days 00:00:08.621466,,96,1.218845727333406e-05,1,COMPLETE
47,0.29453759531864815,2026-01-03 18:15:59.612870,2026-01-03 18:16:08.804717,0 days 00:00:09.191847,0.14476238180568574,32,0.00011084251107707781,2,COMPLETE
