number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.36960346185797793,2026-01-17 12:12:51.883488,2026-01-17 12:13:02.647339,0 days 00:00:10.763851,0.4464704583099741,16,5.6115164153345e-05,3,COMPLETE
1,0.4436581713751544,2026-01-17 12:13:02.666612,2026-01-17 12:13:12.979705,0 days 00:00:10.313093,0.17336180394137352,32,0.00015930522616241006,3,COMPLETE
2,0.5142285797124927,2026-01-17 12:13:12.993452,2026-01-17 12:13:21.430906,0 days 00:00:08.437454,0.2465447373174767,64,4.059611610484306e-05,2,COMPLETE
3,0.4863469895036418,2026-01-17 12:13:21.440814,2026-01-17 12:13:31.001001,0 days 00:00:09.560187,0.16820964947491662,128,8.168455894760161e-05,3,COMPLETE
4,0.2334439512281347,2026-01-17 12:13:31.011924,2026-01-17 12:13:39.769994,0 days 00:00:08.758070,0.27606099749584057,16,1.3492834268013232e-05,3,COMPLETE
5,0.18836907814969406,2026-01-17 12:13:39.781209,2026-01-17 12:13:48.209865,0 days 00:00:08.428656,0.3080272084711243,32,1.7541893487450798e-05,2,COMPLETE
6,0.27287898257166904,2026-01-17 12:13:48.223221,2026-01-17 12:13:56.597335,0 days 00:00:08.374114,,16,0.00012399967836846095,1,COMPLETE
7,0.47356681670954137,2026-01-17 12:13:56.607733,2026-01-17 12:14:04.574269,0 days 00:00:07.966536,,96,0.0006978281265126031,1,COMPLETE
8,0.558528086284107,2026-01-17 12:14:04.584883,2026-01-17 12:14:12.761551,0 days 00:00:08.176668,0.4947547746402069,96,0.00045443839603360173,2,COMPLETE
9,0.24230116219817655,2026-01-17 12:14:12.772151,2026-01-17 12:14:22.108803,0 days 00:00:09.336652,,32,0.0003503398491158688,1,COMPLETE
10,0.1762696565826529,2026-01-17 12:14:22.123982,2026-01-17 12:14:33.688950,0 days 00:00:11.564968,0.36850754592708684,32,1.1014512904527948e-05,2,COMPLETE
11,0.17572918248499783,2026-01-17 12:14:33.705342,2026-01-17 12:14:43.526201,0 days 00:00:09.820859,0.3906255458091984,32,1.0708868272561698e-05,2,COMPLETE
12,0.2058935332828665,2026-01-17 12:14:43.538487,2026-01-17 12:14:51.814245,0 days 00:00:08.275758,0.37886235933603785,32,2.4463433288702815e-05,2,COMPLETE
13,0.1764933308782285,2026-01-17 12:14:51.824826,2026-01-17 12:15:00.375131,0 days 00:00:08.550305,0.38088754289219606,32,1.1141186106662803e-05,2,COMPLETE
