epoch,step,train_loss_epoch,train_loss_step
0,1,3.763424873352051,
1,3,6.885375499725342,
2,5,6.870236396789551,
3,7,3.598238706588745,
4,9,3.7336363792419434,
5,11,6.705803394317627,
6,13,3.71555757522583,
7,15,6.683760166168213,
8,17,6.762870788574219,
9,19,3.492168664932251,
10,21,6.895594596862793,
11,23,1.4501581192016602,
12,25,3.685152769088745,
13,27,1.6507757902145386,
14,29,4.661289215087891,
15,31,6.910923957824707,
16,33,4.595157623291016,
17,35,6.625253677368164,
18,37,6.718297004699707,
19,39,6.576014995574951,
20,41,4.4207868576049805,
21,43,1.3684117794036865,
22,45,6.6009955406188965,
23,47,6.502391815185547,
24,49,,1.7866485118865967
24,49,6.846070289611816,
25,51,4.503652572631836,
26,53,3.71915340423584,
27,55,4.542220115661621,
28,57,4.456362247467041,
29,59,3.470992088317871,
30,61,6.406322956085205,
31,63,1.514336109161377,
32,65,6.48236083984375,
33,67,6.694402694702148,
34,69,6.511686325073242,
35,71,3.6289727687835693,
36,73,1.5830795764923096,
37,75,6.717630863189697,
38,77,6.681906223297119,
39,79,1.6279093027114868,
40,81,3.5494790077209473,
41,83,6.317403793334961,
42,85,3.746372938156128,
43,87,3.6493918895721436,
44,89,1.4447271823883057,
45,91,3.4951817989349365,
46,93,3.529874801635742,
47,95,6.674061298370361,
48,97,6.512368679046631,
49,99,,1.1246535778045654
49,99,4.374638080596924,
