epoch,step,train_loss_epoch,train_loss_step
0,3,115.89835357666016,
1,7,335.2992858886719,
2,11,434.4230651855469,
3,15,324.5195007324219,
4,19,16.670427322387695,
5,23,334.6946105957031,
6,27,322.1673278808594,
7,31,114.66284942626953,
8,35,420.8549499511719,
9,39,100.8390884399414,
10,43,420.39532470703125,
11,47,101.98587036132812,
12,49,,391.4721374511719
12,51,102.364990234375,
13,55,19.47882652282715,
14,59,338.4463195800781,
15,63,321.5837707519531,
16,67,321.2979736328125,
17,71,335.34051513671875,
18,75,334.73443603515625,
19,79,320.668212890625,
20,83,1277.8729248046875,
21,87,517.866455078125,
22,91,323.3955078125,
23,95,336.3575744628906,
24,99,,2.7744312286376953
24,99,435.20416259765625,
