treino_id,unique_id,ds,y,y_pred,diferença_%,flag,dataset,modelo,comentario,data_treino
V43_cluster_0_2024,Aguanil,2023-12-31T00:00:00,1.717774762550882,1.3597937,20.84,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2024_(2024)
Modelo LSTM. Treino: 2012 a 2022. Validação: 2023. Teste: 2024 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:43
V43_cluster_0_2024,Alfenas,2023-12-31T00:00:00,1.698430922311519,1.5217649,10.4,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2024_(2024)
Modelo LSTM. Treino: 2012 a 2022. Validação: 2023. Teste: 2024 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:43
V43_cluster_0_2024,Alto_Caparao,2023-12-31T00:00:00,1.32,1.3952528,5.7,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2024_(2024)
Modelo LSTM. Treino: 2012 a 2022. Validação: 2023. Teste: 2024 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:43
V43_cluster_0_2024,Alto_Jequitiba,2023-12-31T00:00:00,1.08,1.2531501,16.03,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2024_(2024)
Modelo LSTM. Treino: 2012 a 2022. Validação: 2023. Teste: 2024 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:43
V43_cluster_0_2024,Amparo_do_Serra,2023-12-31T00:00:00,1.319444444444444,1.181584,10.45,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2024_(2024)
Modelo LSTM. Treino: 2012 a 2022. Validação: 2023. Teste: 2024 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:43
V43_cluster_0_2024,Araponga,2023-12-31T00:00:00,1.5,1.2222857,18.51,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2024_(2024)
Modelo LSTM. Treino: 2012 a 2022. Validação: 2023. Teste: 2024 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:43
V43_cluster_0_2024,Astolfo_Dutra,2023-12-31T00:00:00,0.625,1.1542876,84.69,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2024_(2024)
Modelo LSTM. Treino: 2012 a 2022. Validação: 2023. Teste: 2024 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:43
V43_cluster_0_2024,Bambui,2023-12-31T00:00:00,1.5,1.4597943,2.68,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2024_(2024)
Modelo LSTM. Treino: 2012 a 2022. Validação: 2023. Teste: 2024 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:43
V43_cluster_0_2024,Boa_Esperanca,2023-12-31T00:00:00,1.08,1.4379091,33.14,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2024_(2024)
Modelo LSTM. Treino: 2012 a 2022. Validação: 2023. Teste: 2024 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:43
V43_cluster_0_2024,Bom_Jesus_do_Galho,2023-12-31T00:00:00,1.2003192338387871,0.96497476,19.61,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2024_(2024)
Modelo LSTM. Treino: 2012 a 2022. Validação: 2023. Teste: 2024 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:43
V43_cluster_0_2024,Bom_Sucesso,2023-12-31T00:00:00,1.5,1.3726866,8.49,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2024_(2024)
Modelo LSTM. Treino: 2012 a 2022. Validação: 2023. Teste: 2024 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:43
V43_cluster_0_2024,Caete,2023-12-31T00:00:00,1.166666666666667,1.1782913,1.0,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2024_(2024)
Modelo LSTM. Treino: 2012 a 2022. Validação: 2023. Teste: 2024 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:43
V43_cluster_0_2024,Caiana,2023-12-31T00:00:00,1.08,1.0883279,0.77,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2024_(2024)
Modelo LSTM. Treino: 2012 a 2022. Validação: 2023. Teste: 2024 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:43
