epoch,step,train_loss_epoch,train_loss_step
0,1,2.1092495918273926,
1,3,1.8476593494415283,
2,5,1.9020466804504395,
3,7,2.0213842391967773,
4,9,1.685346245765686,
5,11,1.9913485050201416,
6,13,1.9387387037277222,
7,15,2.234006404876709,
8,17,1.6723552942276,
9,19,1.9750791788101196,
10,21,1.8573448657989502,
11,23,1.9165287017822266,
12,25,2.226257562637329,
13,27,2.0378799438476562,
14,29,2.335197925567627,
15,31,1.996445655822754,
16,33,2.2334775924682617,
17,35,1.9840247631072998,
18,37,2.074716567993164,
19,39,2.287609815597534,
20,41,1.870931625366211,
21,43,1.9480890035629272,
22,45,1.5730891227722168,
23,47,1.7058439254760742,
24,49,,1.3676015138626099
24,49,1.5725417137145996,
25,51,1.8646185398101807,
26,53,1.604146122932434,
27,55,2.0496795177459717,
28,57,1.4827226400375366,
29,59,1.5610257387161255,
30,61,1.754064679145813,
31,63,1.354212760925293,
32,65,1.8720875978469849,
33,67,2.07877516746521,
34,69,1.7831963300704956,
35,71,1.5106022357940674,
36,73,1.9592077732086182,
37,75,1.7081964015960693,
38,77,2.11824369430542,
39,79,1.4969136714935303,
40,81,2.207854747772217,
41,83,1.6323115825653076,
42,85,2.0381596088409424,
43,87,1.9662832021713257,
44,89,1.7308791875839233,
45,91,1.608599305152893,
46,93,1.3363542556762695,
47,95,1.9595786333084106,
48,97,1.8442974090576172,
49,99,,1.5422344207763672
49,99,1.904003620147705,
