epoch,step,train_loss_epoch,train_loss_step
0,2,3.0088281631469727,
1,5,3.0099380016326904,
2,8,2.996748924255371,
3,11,3.3015384674072266,
4,14,2.969050645828247,
5,17,2.9665310382843018,
6,20,1.3919206857681274,
7,23,3.151148557662964,
8,26,2.988785743713379,
9,29,1.3316471576690674,
10,32,2.840362548828125,
11,35,3.3656158447265625,
12,38,2.778536558151245,
13,41,3.013413429260254,
14,44,3.1617231369018555,
15,47,4.162540912628174,
16,49,,1.563036561012268
16,50,1.242580533027649,
17,53,2.8412883281707764,
18,56,2.967155694961548,
19,59,2.9267578125,
20,62,1.1213960647583008,
21,65,3.1168315410614014,
22,68,2.677304267883301,
23,71,3.026479482650757,
24,74,3.0481746196746826,
25,77,3.331418991088867,
26,80,1.2701032161712646,
27,83,2.808279275894165,
28,86,2.923651933670044,
29,89,2.836336374282837,
30,92,2.7521016597747803,
31,95,2.78271222114563,
32,98,2.903305768966675,
33,99,,6.353976249694824
33,99,6.353976249694824,
