epoch,step,train_loss_epoch,train_loss_step
0,3,433.7581787109375,
1,7,489.1328125,
2,11,433.931640625,
3,15,433.6894226074219,
4,19,434.7889099121094,
5,23,434.46881103515625,
6,27,2662.905029296875,
7,31,434.02777099609375,
8,35,433.6952209472656,
9,39,628.63232421875,
10,43,433.744140625,
11,47,433.7745056152344,
12,49,,1720.9376220703125
12,51,434.0213317871094,
13,55,433.69696044921875,
14,59,447.7962951660156,
15,63,434.1286315917969,
16,67,433.7348937988281,
17,71,433.9589538574219,
18,75,434.11083984375,
19,79,642.4764404296875,
20,83,1070.6019287109375,
21,87,921.121337890625,
22,91,433.68707275390625,
23,95,434.16473388671875,
24,99,,3.3837547302246094
24,99,434.0374755859375,
