epoch,step,train_loss_epoch,train_loss_step
0,3,322.2323303222656,
1,7,129.83920288085938,
2,11,4.936089992523193,
3,15,324.0315246582031,
4,19,321.6842346191406,
5,23,321.123046875,
6,27,334.4954528808594,
7,31,432.4312744140625,
8,35,335.39691162109375,
9,39,323.4170227050781,
10,43,100.92046356201172,
11,47,418.2398681640625,
12,49,,1330.5263671875
12,51,337.21917724609375,
13,55,418.1533203125,
14,59,322.40985107421875,
15,63,3.6281239986419678,
16,67,114.88190460205078,
17,71,16.69414710998535,
18,75,101.30609893798828,
19,79,435.0435791015625,
20,83,750.9761962890625,
21,87,337.9686584472656,
22,91,19.175575256347656,
23,95,16.844755172729492,
24,99,,1.7905391454696655
24,99,335.81036376953125,
