epoch,step,train_loss_epoch,train_loss_step
0,3,4.375888824462891,
1,7,100.11055755615234,
2,11,113.92526245117188,
3,15,4.946014404296875,
4,19,434.1056823730469,
5,23,114.70103454589844,
6,27,738.2799072265625,
7,31,115.61209106445312,
8,35,16.770427703857422,
9,39,725.9185791015625,
10,43,116.21824645996094,
11,47,114.20304107666016,
12,49,,391.4143371582031
12,51,100.2835922241211,
13,55,117.23052215576172,
14,59,448.1797790527344,
15,63,335.66851806640625,
16,67,322.5713806152344,
17,71,420.24273681640625,
18,75,321.26861572265625,
19,79,559.2763671875,
20,83,4.9992828369140625,
21,87,115.27732849121094,
22,91,419.6713562011719,
23,95,418.62158203125,
24,99,,1.7470917701721191
24,99,19.5345458984375,
25,103,19.420061111450195,
26,107,321.34173583984375,
27,111,117.51882934570312,
28,115,4.205048561096191,
29,119,18.82337760925293,
30,123,432.2773132324219,
31,127,117.34637451171875,
32,131,19.71267318725586,
33,135,114.17018127441406,
34,139,628.4466552734375,
35,143,324.04779052734375,
36,147,439.6704406738281,
37,149,,57.89690017700195
37,151,336.7962341308594,
38,155,21.528783798217773,
39,159,323.2694396972656,
40,163,3.768186330795288,
41,167,439.40814208984375,
42,171,419.949951171875,
43,175,116.07281494140625,
44,179,420.3854675292969,
45,183,105.43565368652344,
46,187,114.51861572265625,
47,191,336.5056457519531,
48,195,740.0853271484375,
49,199,,1.9707539081573486
49,199,19.593271255493164,
