epoch,step,train_loss_epoch,train_loss_step
0,1,1.6480541229248047,
1,3,1.8392317295074463,
2,5,1.8201675415039062,
3,7,1.5740047693252563,
4,9,1.8991694450378418,
5,11,1.8802094459533691,
6,13,1.6348628997802734,
7,15,1.8337079286575317,
8,17,1.3602714538574219,
9,19,1.3986015319824219,
10,21,1.8459818363189697,
11,23,1.8530778884887695,
12,25,2.0079026222229004,
13,27,1.5681942701339722,
14,29,2.0086212158203125,
15,31,1.9267921447753906,
16,33,1.7459360361099243,
17,35,1.7311062812805176,
18,37,1.7268389463424683,
19,39,2.1428446769714355,
20,41,1.9545366764068604,
21,43,1.7040561437606812,
22,45,1.4263739585876465,
23,47,1.6659040451049805,
24,49,,1.1716070175170898
24,49,1.464369297027588,
25,51,1.7309107780456543,
26,53,1.9915218353271484,
27,55,1.5174052715301514,
28,57,1.393322229385376,
29,59,1.8657519817352295,
30,61,1.894835352897644,
31,63,1.6574251651763916,
32,65,1.8626182079315186,
33,67,1.6776397228240967,
34,69,2.045445680618286,
35,71,1.7956254482269287,
36,73,2.0322859287261963,
37,75,1.7583056688308716,
38,77,1.6906373500823975,
39,79,1.9990638494491577,
40,81,1.5493882894515991,
41,83,1.944977045059204,
42,85,1.8482118844985962,
43,87,1.7088063955307007,
44,89,1.6811375617980957,
45,91,1.3727633953094482,
46,93,1.643798589706421,
47,95,1.9536428451538086,
48,97,1.2710312604904175,
49,99,,1.8898191452026367
49,99,1.8254284858703613,
