epoch,step,train_loss_epoch,train_loss_step
0,3,4.398056507110596,
1,7,100.14534759521484,
2,11,113.97428131103516,
3,15,5.001479625701904,
4,19,434.16534423828125,
5,23,114.78064727783203,
6,27,738.373291015625,
7,31,115.6705322265625,
8,35,16.842636108398438,
9,39,725.9951782226562,
10,43,116.2638931274414,
11,47,114.27623748779297,
12,49,,391.5263671875
12,51,100.3543930053711,
13,55,117.28507995605469,
14,59,448.27789306640625,
15,63,335.7491455078125,
16,67,322.6352233886719,
17,71,420.3214111328125,
18,75,321.3448791503906,
19,79,559.3556518554688,
20,83,5.053006172180176,
21,87,115.33549499511719,
22,91,419.7808532714844,
23,95,418.7095642089844,
24,99,,1.7527742385864258
24,99,19.612350463867188,
