number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.16438930961152107,2026-01-04 01:31:54.172856,2026-01-04 01:32:06.828762,0 days 00:00:12.655906,0.12323344486727979,32,5.6115164153345e-05,3,COMPLETE
1,0.18198206158988758,2026-01-04 01:32:06.843153,2026-01-04 01:32:18.472125,0 days 00:00:11.628972,0.18493564427131048,96,0.0005399484409787432,2,COMPLETE
2,0.165683021136458,2026-01-04 01:32:18.484454,2026-01-04 01:32:29.649466,0 days 00:00:11.165012,,64,2.3102018878452926e-05,1,COMPLETE
3,0.15311686403901523,2026-01-04 01:32:29.661975,2026-01-04 01:32:41.563014,0 days 00:00:11.901039,,128,0.00016738085788752134,1,COMPLETE
4,0.1648050768575144,2026-01-04 01:32:41.578082,2026-01-04 01:32:53.061413,0 days 00:00:11.483331,0.12602063719411183,96,2.5081156860452307e-05,2,COMPLETE
5,0.2768512761398111,2026-01-04 01:32:53.073636,2026-01-04 01:33:05.048416,0 days 00:00:11.974780,0.27606099749584057,32,0.000790261954970823,3,COMPLETE
6,0.16939531247125256,2026-01-04 01:33:05.060153,2026-01-04 01:33:16.422160,0 days 00:00:11.362007,0.2246844304357644,64,1.7541893487450798e-05,2,COMPLETE
7,0.2221211579349657,2026-01-04 01:33:16.434519,2026-01-04 01:33:28.572607,0 days 00:00:12.138088,0.4579309401710595,64,0.00010968217207529509,2,COMPLETE
8,0.4069478239319,2026-01-04 01:33:28.584691,2026-01-04 01:33:41.877332,0 days 00:00:13.292641,0.25547091587579285,128,0.0001569639638866114,3,COMPLETE
9,0.15447534636668517,2026-01-04 01:33:41.888465,2026-01-04 01:33:54.097468,0 days 00:00:12.209003,0.42087879230161584,96,3.488976654890367e-05,3,COMPLETE
10,0.15329129547318082,2026-01-04 01:33:54.109589,2026-01-04 01:34:06.060114,0 days 00:00:11.950525,,128,0.00025818710407263815,1,COMPLETE
11,0.15367707101376885,2026-01-04 01:34:06.071518,2026-01-04 01:34:17.435136,0 days 00:00:11.363618,,128,0.0002620752406670898,1,COMPLETE
