number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.1374100649945833,2026-01-04 00:45:21.209178,2026-01-04 00:45:32.908496,0 days 00:00:11.699318,0.12323344486727979,32,5.6115164153345e-05,3,COMPLETE
1,0.20035284241924733,2026-01-04 00:45:32.924992,2026-01-04 00:45:44.692648,0 days 00:00:11.767656,0.18493564427131048,96,0.0005399484409787432,2,COMPLETE
2,0.13883527599367043,2026-01-04 00:45:44.704905,2026-01-04 00:45:55.658364,0 days 00:00:10.953459,,64,2.3102018878452926e-05,1,COMPLETE
3,0.1482108333632961,2026-01-04 00:45:55.670509,2026-01-04 00:46:06.624597,0 days 00:00:10.954088,,128,0.00016738085788752134,1,COMPLETE
4,0.13700386291578745,2026-01-04 00:46:06.636073,2026-01-04 00:46:17.773994,0 days 00:00:11.137921,0.12602063719411183,96,2.5081156860452307e-05,2,COMPLETE
5,0.15721192231338177,2026-01-04 00:46:17.787052,2026-01-04 00:46:29.973383,0 days 00:00:12.186331,0.27606099749584057,32,0.000790261954970823,3,COMPLETE
6,0.13845295181587675,2026-01-04 00:46:29.985052,2026-01-04 00:46:41.130973,0 days 00:00:11.145921,0.2246844304357644,64,1.7541893487450798e-05,2,COMPLETE
7,0.166906516945899,2026-01-04 00:46:41.143408,2026-01-04 00:46:52.140184,0 days 00:00:10.996776,0.4579309401710595,64,0.00010968217207529509,2,COMPLETE
8,0.17190384202830444,2026-01-04 00:46:52.153459,2026-01-04 00:47:05.364787,0 days 00:00:13.211328,0.25547091587579285,128,0.0001569639638866114,3,COMPLETE
9,0.14044623089833544,2026-01-04 00:47:05.376311,2026-01-04 00:47:17.413576,0 days 00:00:12.037265,0.42087879230161584,96,3.488976654890367e-05,3,COMPLETE
10,0.13615632911959624,2026-01-04 00:47:17.424917,2026-01-04 00:47:28.181928,0 days 00:00:10.757011,,96,1.1176284636053914e-05,1,COMPLETE
11,0.13631292645387805,2026-01-04 00:47:28.194505,2026-01-04 00:47:38.954247,0 days 00:00:10.759742,,96,1.0262068043682174e-05,1,COMPLETE
