epoch,step,train_loss_epoch,train_loss_step
0,3,336.0611877441406,
1,7,418.7391052246094,
2,11,433.8831787109375,
3,15,115.12831115722656,
4,19,336.3029479980469,
5,23,336.1585388183594,
6,27,1707.1688232421875,
7,31,114.89349365234375,
8,35,433.6274108886719,
9,39,531.5838012695312,
10,43,113.58658599853516,
11,47,433.1950988769531,
12,49,,1720.758544921875
12,51,433.2586975097656,
13,55,433.67132568359375,
14,59,461.6037902832031,
15,63,433.7533874511719,
16,67,433.1304626464844,
17,71,336.0871276855469,
18,75,335.7413635253906,
19,79,337.76519775390625,
20,83,432.948486328125,
21,87,530.9677734375,
22,91,322.1521911621094,
23,95,433.9932861328125,
24,99,,2.374177932739258
24,99,418.354736328125,
25,103,115.04670715332031,
26,107,115.0719985961914,
27,111,432.8531188964844,
28,115,335.8889465332031,
29,119,418.78277587890625,
30,123,113.5347900390625,
31,127,336.06561279296875,
32,131,461.3110656738281,
33,135,434.4512939453125,
34,139,516.4104614257812,
35,143,336.9055480957031,
36,147,324.9454650878906,
37,149,,58.74466323852539
37,151,436.5052490234375,
38,155,433.58770751953125,
39,159,432.4365234375,
40,163,434.07598876953125,
41,167,465.2480163574219,
42,171,419.4206848144531,
43,175,433.6258850097656,
44,179,337.5499267578125,
45,183,433.50506591796875,
46,187,712.1773681640625,
47,191,433.4985046386719,
48,195,1388.016357421875,
49,199,,2.3384828567504883
49,199,419.44818115234375,
